imgID,rAvg,gAvg,bAvg,exposure of light and Colorfullness,saturisation,hue,          rule of Thirds,of,thirds,size,aspect ratio,,Ratings Received,Mean of Ratings,Standard Deviation,1,2,3,4,5,6,7
1209666,87.54116811,101.698839,48.18535308,48.18535308,101.698839,87.54116811,101.9093613,89.411175,49.30897951,956,0.786915888,,16,6.31,0.328888889,0,0,0,0,1,9,5
1210163,136.3857348,136.3857348,136.3857348,136.3857348,136.3857348,136.3857348,66.42046099,66.42046099,66.42046099,1278,1.696202532,,24,5.25,0.520833333,0,0,0,4,10,10,0
1210553,87.8316375,54.88548514,27.11596497,27.11596497,54.88548514,87.8316375,175.6416401,121.0621375,63.0474913,1007,1.336426914,,21,5.43,0.530612245,0,0,0,2,9,9,1
1212818,95.57413605,95.57413605,95.57413605,95.57413605,95.57413605,95.57413605,110.268,110.268,110.268,945,1.25,,15,5.2,0.693333333,0,0,0,4,4,7,0
1213294,133.2016542,147.16659,157.2514701,157.2514701,147.16659,133.2016542,145.3746473,157.0132174,163.1273249,930,0.651865009,,11,5.18,0.472222222,0,0,0,2,6,4,0
1218468,159.4105177,64.76270213,38.74392908,38.74392908,64.76270213,159.4105177,199.6563191,108.3044043,52.00940426,782,0.564,,12,5.75,-1,-1,-1,-1,-1,-1,-1,-1
1218542,35.02061999,29.38612605,28.31488949,28.31488949,29.38612605,35.02061999,114.6033506,102.4360119,99.82901306,876,1.35483871,,23,5.13,0.374291115,0,0,0,3,14,6,0
1220013,70.83906572,73.96884818,95.28611862,95.28611862,73.96884818,70.83906572,112.7051843,101.0156538,111.3647676,947,0.721818182,,27,5.93,0.280612245,0,0,0,1,2,23,2
1220640,136.455035,82.81858477,77.66764465,77.66764465,82.81858477,136.455035,165.0862578,59.06646792,45.63713799,1127,0.919931857,,16,5.31,0.33984375,0,0,0,1,9,6,0
1221463,106.8340333,98.71747143,114.2336241,114.2336241,98.71747143,106.8340333,134.8683201,121.2405052,134.0615642,1097,0.769354839,,63,5.71,0.394557823,0,0,0,1,21,36,5
1224068,90.16911265,89.3717284,89.62991127,89.62991127,89.3717284,90.16911265,76.77510417,55.96423611,41.81052083,1032,0.72,,36,5.94,0.462222222,0,0,0,0,9,24,12
1224747,96.15435806,90.70599276,89.65945821,89.65945821,90.70599276,96.15435806,107.3185107,108.0852843,113.8547539,1039,0.737458194,,11,4.91,0.809917355,0,0,1,2,5,3,0
1227813,213.1067232,210.3468315,212.2210354,212.2210354,210.3468315,213.1067232,178.0805811,176.484016,179.4521402,1113,0.761075949,,145,5.71,0.414078478,0,0,1,4,36,95,9
1229759,126.0274367,129.2980938,134.3053004,134.3053004,129.2980938,126.0274367,107.7248634,104.8698458,104.2533717,1015,0.680463576,,10,5.6,-1,-1,-1,-1,-1,-1,-1,-1
1232117,66.48863111,66.48863111,66.48863111,66.48863111,66.48863111,66.48863111,142.23416,142.23416,142.23416,675,1.25,,12,5.5,0.583333333,0,0,0,1,5,5,1
1234349,74.8504432,96.80060071,107.4390336,107.4390336,96.80060071,74.8504432,122.7753493,146.2673023,143.7296355,910,0.798418972,,22,5.95,-1,-1,-1,-1,-1,-1,-1,-1
1235793,96.46600776,72.86688882,61.69292959,61.69292959,72.86688882,96.46600776,187.2584069,166.1295629,160.8677175,1076,0.729903537,,49,5.53,0.534777176,0,0,0,5,15,27,2
1238032,184.5224961,181.1022174,182.7336833,182.7336833,181.1022174,184.5224961,146.4038162,134.0783694,139.6339813,1262,0.953560372,,15,5.87,0.30859375,0,0,0,1,0,14,1
1239621,123.0912007,123.0912007,123.0912007,123.0912007,123.0912007,123.0912007,85.9904477,85.9904477,85.9904477,940,0.675579323,,10,5.6,0.44,0,0,0,0,5,4,1
1239656,105.462643,105.462643,105.462643,105.462643,105.462643,105.462643,157.2346622,157.2346622,157.2346622,1121,1.005366726,,18,5.5,0.249307479,0,0,0,0,9,10,0
1239663,153.2966442,153.2966442,153.2966442,153.2966442,153.2966442,153.2966442,145.7993836,145.7993836,145.7993836,1118,1.010791367,,10,5.8,0.56,0,0,0,0,4,4,2
1240854,118.2105692,59.46069558,60.8189895,60.8189895,59.46069558,118.2105692,144.61006,50.09957013,56.91536591,1829,1.871271586,,27,5.33,0.738520408,0,0,0,4,12,9,3
1244765,4.228961431,53.30851998,86.48803206,86.48803206,53.30851998,4.228961431,8.226782063,121.7564289,188.2140265,1338,1.486988848,,33,6.21,0.217142857,0,0,0,0,1,26,8
1245093,107.0222263,94.06901069,54.06996969,54.06996969,94.06901069,107.0222263,135.0281496,97.80386798,58.17313472,1130,1.043399638,,41,6.34,0.480987654,0,0,0,0,6,19,20
1248410,100.4197261,110.0551768,136.0517418,136.0517418,110.0551768,100.4197261,135.5005799,132.8832309,131.337779,1051,0.754590985,,16,6.25,0.530612245,0,0,0,0,3,6,12
124845,63.56732955,108.127983,128.7977178,128.7977178,108.127983,63.56732955,75.80522727,146.3442614,174.1142045,664,1.515151515,,10,4.7,1.01,0,0,1,4,2,3,0
1251026,145.4957865,120.3167451,115.4734781,115.4734781,120.3167451,145.4957865,135.4215259,108.5170909,105.3584973,1018,0.699499165,,30,6.3,0.384375,0,0,0,0,3,19,18
1251698,98.30302881,84.44718519,65.18788889,65.18788889,84.44718519,98.30302881,169.4585926,149.4914444,121.2498148,1005,0.675,,36,5.64,0.341820988,0,0,0,2,9,25,0
1254609,79.80609347,50.98094321,18.14739597,18.14739597,50.98094321,79.80609347,143.3053301,88.29691216,24.10894266,1429,1.691148776,,10,5.2,0.76,0,0,1,0,5,4,0
1255307,65.65691088,74.85858871,62.13033585,62.13033585,74.85858871,65.65691088,53.81999783,92.12345296,82.80132664,1002,0.811934901,,44,6.25,0.312381853,0,0,0,0,3,29,14
1255707,143.0261747,143.0261747,143.0261747,143.0261747,143.0261747,143.0261747,102.9907269,102.9907269,102.9907269,754,1.513333333,,15,5.33,0.4375,0,0,0,2,8,6,0
1256476,94.73586226,81.1044876,94.71006336,94.71006336,81.1044876,94.73586226,128.6446612,113.5523802,104.6772397,1234,1.549586777,,36,5.31,0.601080247,0,0,0,7,11,18,0
1256940,109.9208617,108.422127,121.6681859,121.6681859,108.422127,109.9208617,104.7067755,102.2344082,117.3913061,945,0.8,,28,5.93,0.441135734,0,0,0,1,4,24,9
1257733,159.9675965,140.168164,77.48847487,77.48847487,140.168164,159.9675965,84.24502242,106.1073924,55.12329165,1177,1.542116631,,20,6.25,0.204081633,0,0,0,0,0,15,6
1258064,101.6517302,98.58397045,98.71247195,98.71247195,98.58397045,101.6517302,68.79606138,58.57217443,58.76290633,1070,0.786310518,,20,5.3,0.41,0,0,0,2,10,8,0
1258070,141.5781764,112.1618363,83.08031383,83.08031383,112.1618363,141.5781764,158.1338931,125.7698473,96.35629771,993,0.655,,12,5,0.380165289,0,0,0,1,6,4,0
1258078,127.9699197,136.578627,136.7373456,136.7373456,136.578627,127.9699197,104.2907193,102.0162847,101.5079122,1096,0.829716194,,14,5.79,0.596938776,0,0,0,1,3,8,2
125939,142.9068791,125.760898,127.2544774,127.2544774,125.760898,142.9068791,153.7182463,103.0185364,90.01144423,678,0.712121212,,14,4.36,1.076388889,0,0,1,7,0,4,0
125940,109.8687422,92.50448831,86.01603628,86.01603628,92.50448831,109.8687422,137.9418547,113.4674021,124.2758792,670,1.445255474,,12,3.92,0.81,0,0,1,7,0,2,0
1259966,154.7412462,104.8145755,47.461104,47.461104,104.8145755,154.7412462,163.0964703,115.2278906,56.69211673,1061,0.771285476,,39,6.18,0.48088843,0,0,0,1,4,24,15
1262011,46.23527092,90.48870456,73.76045525,73.76045525,90.48870456,46.23527092,78.53140432,94.95559414,55.53634259,972,0.8,,22,5.95,0.267751479,0,0,0,0,4,19,3
126346,80.30841146,89.54556315,99.19561523,99.19561523,89.54556315,80.30841146,86.84701172,85.09945313,85.06620117,1120,0.75,,15,3.87,0.84,0,0,0,7,0,3,0
1263592,71.54749791,87.83119465,102.4330075,102.4330075,87.83119465,71.54749791,61.34511278,79.165,88.44184211,999,0.665,,53,5.92,0.61443787,0,0,1,0,15,33,16
1265616,143.4722061,157.2994002,165.3241304,165.3241304,157.2994002,143.4722061,156.2716304,169.7930435,177.7477899,1014,0.69,,52,6.33,0.358780549,0,0,0,0,4,32,27
1265947,98.85612169,110.8352532,134.4450938,134.4450938,110.8352532,98.85612169,87.64640825,94.7329741,108.2608954,1077,0.731511254,,31,6.32,0.395792242,0,0,0,0,3,17,19
1267095,54.90910931,98.93829097,129.2732623,129.2732623,98.93829097,54.90910931,38.10364222,87.1968732,120.9909133,1083,0.854452055,,12,5.42,0.743055556,0,0,0,2,4,5,1
126843,85.04151348,86.56828773,78.85130881,78.85130881,86.56828773,85.04151348,122.4997688,102.7932765,71.62538802,750,1.427184466,,16,5,0.888888889,0,0,0,4,0,8,0
1269076,61.44629248,69.01721481,36.69982403,36.69982403,69.01721481,61.44629248,103.216429,105.1127913,54.4087682,1155,0.8046875,,30,6.43,0.441207076,0,0,0,0,3,11,17
1270211,110.8246556,109.0099296,107.9541778,107.9541778,109.0099296,110.8246556,97.26696667,96.31583333,94.80253333,1050,0.75,,32,6.03,0.656326531,0,0,0,2,5,18,10
1272017,45.15403378,37.93887433,33.73126547,33.73126547,37.93887433,45.15403378,108.7573067,84.89266055,68.14695282,1066,0.692063492,,16,5.5,0.712802768,0,0,0,1,8,5,3
1272772,62.32971224,42.66465914,21.74373224,21.74373224,42.66465914,62.32971224,54.94435084,33.43615309,16.4758971,997,0.66722408,,79,6,-1,-1,-1,-1,-1,-1,-1,-1
1272774,149.823538,165.2574751,190.6773365,190.6773365,165.2574751,149.823538,143.6690466,144.5561864,144.8546523,1140,0.688888889,,208,6.69,0.271308523,0,0,0,0,8,52,178
1275701,139.736934,123.4930627,34.50475963,34.50475963,123.4930627,139.736934,105.5379116,90.54116436,28.60816672,1145,1.132216015,,15,6.4,0.234375,0,0,0,0,0,10,6
1277537,208.952583,196.3732713,176.6961948,176.6961948,196.3732713,208.952583,193.3933038,181.199396,162.6189213,1074,0.726688103,,39,5.62,0.59566075,0,0,0,5,7,25,2
1281603,141.8465111,127.6379559,100.862013,100.862013,127.6379559,141.8465111,103.5201401,98.12560512,88.73365314,1068,0.666146646,,16,4.69,0.33984375,0,0,0,6,9,1,0
1283052,81.13769416,108.79839,125.4367999,125.4367999,108.79839,81.13769416,83.60921276,116.4688043,135.6093336,959,0.595673877,,33,6.12,0.506245891,0,0,0,1,4,21,13
1285314,140.2620893,117.9712017,107.1008377,107.1008377,117.9712017,140.2620893,122.073635,83.45934929,66.12587883,1289,1.455238095,,15,5.6,0.506666667,0,0,0,1,5,8,1
129114,81.98007161,72.3692513,63.74266276,63.74266276,72.3692513,81.98007161,118.5671191,78.30524414,58.2422168,1120,0.75,,17,3.88,0.84,0,0,0,7,0,3,0
1291899,38.21762331,16.87303978,15.53313886,15.53313886,16.87303978,38.21762331,49.94053298,7.400523654,6.118969908,1010,0.775043937,,87,5.4,0.685235262,0,0,3,7,30,43,3
1294191,53.06611159,62.80478993,50.27886879,50.27886879,62.80478993,53.06611159,50.79741602,50.74138674,56.84018088,921,0.784883721,,26,6.38,0.4704,0,0,0,0,3,10,12
1294807,58.49467714,23.98786169,24.50473424,24.50473424,23.98786169,58.49467714,119.7324442,76.60156322,84.176386,987,0.734622144,,10,5.4,0.24,0,0,0,0,6,4,0
1296544,88.0806187,39.53283802,42.34796642,42.34796642,39.53283802,88.0806187,137.80677,25.59245454,31.41948958,991,0.741652021,,11,5.18,0.694214876,0,0,0,2,6,2,1
1296915,16.48980155,17.22241707,12.45551726,12.45551726,17.22241707,16.48980155,51.67875222,69.22518377,36.00605848,1095,0.828046745,,47,5.19,0.580353101,0,0,0,10,18,19,0
1298328,40.33955882,27.96366912,36.60079779,36.60079779,27.96366912,40.33955882,43.89157721,36.83749632,54.13119485,1065,0.6640625,,12,5.5,0.25,0,0,0,0,6,6,0
1298443,17.68868286,17.68890665,18.54875959,18.54875959,17.68890665,17.68868286,38.16120844,38.39446611,39.18576407,1140,0.676470588,,12,6.08,0.284023669,0,0,0,0,1,9,3
1298676,131.2426335,135.6969108,135.4388411,135.4388411,135.6969108,131.2426335,145.7313867,153.6967676,158.4856934,1120,0.75,,10,4.4,0.84,0,0,2,3,4,1,0
1299606,88.18009115,79.01069336,67.22847331,67.22847331,79.01069336,88.18009115,126.8339941,107.8158105,84.53824219,1120,0.75,,12,5.75,0.520833333,0,0,0,1,2,8,1
1299746,124.2552051,124.2552051,124.2552051,124.2552051,124.2552051,124.2552051,149.1844044,149.1844044,149.1844044,912,0.753846154,,17,5.24,0.75617284,0,0,0,4,6,7,1
1303800,70.94780787,76.69437819,50.24567546,50.24567546,76.69437819,70.94780787,139.580732,148.6828056,81.12681666,1022,0.741056218,,21,5.29,0.3875,0,0,0,2,11,7,0
1305466,35.3934932,12.84221003,9.303971531,9.303971531,12.84221003,35.3934932,83.50206484,47.80156198,37.641866,1093,0.824707846,,36,5.08,0.576388889,0,0,1,6,18,11,0
1306057,104.3905595,93.86291568,87.83814421,87.83814421,93.86291568,104.3905595,121.6571277,107.0787943,93.83195035,1023,0.705,,14,6.14,0.343490305,0,0,0,0,2,12,5
1312056,127.1365083,136.2477583,158.1616071,158.1616071,136.2477583,127.1365083,131.6480166,132.0703795,148.7241677,1148,1.5625,,10,5.5,0.45,0,0,0,1,3,6,0
1315180,55.82306707,64.46566463,55.94296341,55.94296341,64.46566463,55.82306707,99.92914024,118.5014085,73.28708232,1156,1.312,,37,6.43,0.407596786,0,0,0,1,0,18,18
1316855,84.69572004,78.87154582,5.659521652,5.659521652,78.87154582,84.69572004,207.0602492,176.7174698,9.605279456,1262,0.906344411,,32,5.91,0.209960938,0,0,0,0,5,25,2
1316911,48.87019702,46.14389227,41.90321758,41.90321758,46.14389227,48.87019702,76.15186393,72.99110985,68.81439546,840,1.024096386,,22,4.86,1.026859504,0,0,2,6,8,5,1
1318588,153.3243196,155.00888,153.5334171,153.5334171,155.00888,153.3243196,144.0642532,143.363546,140.87756,1044,0.742904841,,16,5.94,0.43359375,0,0,0,1,1,12,2
1319560,104.8555405,74.83137669,73.06443201,73.06443201,74.83137669,104.8555405,141.9251351,108.0935916,73.79256968,1392,1.351351351,,56,5.2,0.622130102,0,0,1,9,25,20,1
1328002,59.15084863,57.67289491,61.06233363,61.06233363,57.67289491,59.15084863,88.48576889,72.68688144,70.44307556,868,0.58974359,,36,6.14,0.514243974,0,0,0,1,4,20,12
1328129,137.8563907,137.8563907,137.8563907,137.8563907,137.8563907,137.8563907,161.7224007,161.7224007,161.7224007,1204,1.006666667,,13,5.54,0.402366864,0,0,0,1,4,8,0
1328415,69.33783828,69.14149131,81.43473852,81.43473852,69.14149131,69.33783828,89.10502118,67.59656921,69.53987082,946,0.68627451,,10,5.1,0.49,0,0,0,2,5,3,0
1329985,115.3305691,92.38642705,64.271616,64.271616,92.38642705,115.3305691,150.1729646,91.2301358,45.92877778,1381,1.368782161,,19,5.32,0.426592798,0,0,0,2,9,8,0
1333188,61.01890856,55.42498304,49.0282153,49.0282153,55.42498304,61.01890856,103.1607143,81.91611722,62.45161783,1103,0.702160494,,49,5.14,0.693877551,0,0,1,10,20,17,1
1333702,18.18983911,14.00592197,13.90495858,13.90495858,14.00592197,18.18983911,48.87434415,48.87025345,48.87182451,1104,0.887179487,,38,5.21,0.980277575,0,0,2,6,14,12,3
1335269,87.99821853,58.60648974,29.46901417,29.46901417,58.60648974,87.99821853,82.42525806,43.87261055,16.47115936,1270,1.690677966,,49,5.2,0.897126197,0,0,2,9,18,17,3
1335825,71.42622512,66.49241734,67.15837972,67.15837972,66.49241734,71.42622512,106.4830529,125.1817561,55.87386134,1388,1.282894737,,11,5.36,0.41322314,0,0,0,1,5,5,0
1340555,177.9387081,149.7743191,113.7989371,113.7989371,149.7743191,177.9387081,146.2567175,108.8583218,62.96332607,1053,0.772727273,,21,5.24,0.467120181,0,0,0,3,10,8,0
1340582,127.2754194,130.2081637,131.8542102,131.8542102,130.2081637,127.2754194,82.61058295,87.50287186,89.09097511,1053,0.772727273,,35,5.17,0.370612245,0,0,0,4,21,10,0
1340676,65.19406349,65.19406349,65.19406349,65.19406349,65.19406349,65.19406349,69.75108571,69.75108571,69.75108571,1125,0.875,,27,5.19,0.521262003,0,0,0,4,15,7,1
1340917,15.47643239,15.47643239,15.47643239,15.47643239,15.47643239,15.47643239,12.10658516,12.10658516,12.10658516,1220,1.435129741,,27,6.22,0.320987654,0,0,0,0,2,17,8
1342854,120.1885304,112.2473963,99.61533917,99.61533917,112.2473963,120.1885304,174.8303218,161.2875228,141.4754471,1256,1.254937163,,79,5.24,0.587726326,0,0,1,11,37,28,2
1344129,90.99767075,71.46772332,62.66421179,62.66421179,71.46772332,90.99767075,185.5070285,145.9519007,124.9531842,1092,0.801980198,,89,5.39,0.665572529,0,0,2,10,31,43,3
1345102,125.7218341,130.9029729,135.1196316,135.1196316,130.9029729,125.7218341,92.68269231,84.68533056,82.82169253,731,0.397705545,,14,5.43,0.244897959,0,0,0,0,8,6,0
1345290,25.84039334,31.72599969,30.25067648,30.25067648,31.72599969,25.84039334,34.75310135,38.65838769,37.69163976,1128,0.673590504,,55,5.22,0.849451303,0,0,3,8,17,25,1
1347135,62.23750282,62.23750282,62.23750282,62.23750282,62.23750282,62.23750282,91.52750217,91.52750217,91.52750217,1057,0.764607679,,11,5,0.909090909,0,0,1,2,4,4,0
1347336,123.2828333,90.93586111,72.78313889,72.78313889,90.93586111,123.2828333,145.35675,106.0806667,81.31191667,670,0.675,,23,5.43,0.419659735,0,0,0,2,9,12,0
1347532,144.1979645,125.0515309,120.2953266,120.2953266,125.0515309,144.1979645,105.5143103,90.27116267,89.26931413,910,0.537162162,,76,5.51,0.355090028,0,0,0,2,35,37,2
1348345,103.7964771,103.7964771,103.7964771,103.7964771,103.7964771,103.7964771,73.34318627,73.34318627,73.34318627,1000,0.669449082,,13,5.15,0.437869822,0,0,0,2,7,4,0
1349570,129.1292198,42.75620542,29.89841649,29.89841649,42.75620542,129.1292198,135.659775,59.72938764,44.05166035,981,0.872137405,,34,5.06,0.467128028,0,0,0,7,18,9,0
1349979,79.29740506,80.08352622,57.87495178,57.87495178,80.08352622,79.29740506,98.72593128,91.92477396,71.96346293,1153,1.084990958,,25,6.36,0.390532544,0,0,0,0,2,12,12
1350029,134.7807451,154.0042732,161.4527745,161.4527745,154.0042732,134.7807451,163.1064884,179.5350481,186.2465985,990,0.829944547,,20,5.75,0.2875,0,0,0,1,3,16,0
1350420,186.3747442,186.3747442,186.3747442,186.3747442,186.3747442,186.3747442,187.4913487,187.4913487,187.4913487,1271,0.894187779,,29,5.79,0.439952438,0,0,0,2,4,21,2
1351107,154.2411918,158.1665187,161.3273398,161.3273398,158.1665187,154.2411918,175.8270802,177.9671743,179.0486377,981,0.843984962,,22,5.55,0.702479339,0,0,1,1,6,13,1
1357975,102.6284703,121.5584001,138.0788544,138.0788544,121.5584001,102.6284703,123.8766132,126.4612124,135.6824248,1099,1.20240481,,20,5.65,0.5275,0,0,0,1,7,10,2
1358436,105.4683538,133.5799284,79.44667533,79.44667533,133.5799284,105.4683538,86.79320804,92.91900989,79.80588552,1133,0.7703125,,13,6.46,0.392857143,0,0,0,0,1,5,8
1359454,66.5668014,49.52089017,33.6570913,33.6570913,49.52089017,66.5668014,121.4989174,70.14450379,33.4631974,1339,1.738241309,,67,5.6,0.511478421,0,0,0,6,17,40,3
1362030,115.6219993,115.6219993,115.6219993,115.6219993,115.6219993,115.6219993,163.8356481,163.8356481,163.8356481,864,1,,10,4.9,0.89,0,0,1,2,4,3,0
1365729,145.6941822,136.4672391,137.9874732,137.9874732,136.4672391,145.6941822,174.7454822,157.9287056,157.5381472,1191,0.985,,41,5.29,0.484375,0,0,0,4,18,17,1
1365884,89.60877749,89.49741458,85.06965398,85.06965398,89.49741458,89.60877749,83.7241552,73.4656133,68.2693343,994,0.704974271,,11,5.64,0.231404959,0,0,0,0,4,7,0
1368066,36.00232654,34.73531844,39.21975106,39.21975106,34.73531844,36.00232654,26.68891656,35.70563934,2.413429162,1130,0.886477462,,21,5,0.571428571,0,0,1,3,12,5,0
1370126,97.81448761,79.00345103,79.69057515,79.69057515,79.00345103,97.81448761,97.21300124,48.56671119,37.15191243,1045,0.76222597,,11,5.27,0.972222222,0,0,1,2,3,6,0
1370260,136.001024,120.0376259,107.4472593,107.4472593,120.0376259,136.001024,114.6991115,92.76013365,78.14671758,1015,0.639741519,,36,5.53,0.360339506,0,0,0,1,16,18,1
1370316,99.07579719,103.8799138,100.4989179,100.4989179,103.8799138,99.07579719,138.9637965,154.8750891,162.7806898,988,1.303030303,,12,5.42,0.576388889,0,0,0,2,3,7,0
1370526,70.07439591,58.79834572,41.1380886,41.1380886,58.79834572,70.07439591,109.5793216,94.98777881,70.51463755,1138,0.896666667,,14,5.79,0.31122449,0,0,0,0,4,9,1
1370541,148.3728024,124.4038822,95.18259195,95.18259195,124.4038822,148.3728024,160.5268859,129.8944937,121.1902144,1011,0.761324042,,59,5.37,0.806666667,0,0,2,6,23,24,5
1370849,73.95322301,63.27199459,49.06225586,49.06225586,63.27199459,73.95322301,102.6332885,83.25007294,58.80254307,1011,0.687813022,,34,6.21,0.362879239,0,0,0,0,3,22,16
1372105,48.70996541,48.70996541,48.70996541,48.70996541,48.70996541,48.70996541,56.01573485,56.01573485,56.01573485,1024,0.656957929,,36,4.97,0.856632957,0,0,1,9,17,11,3
1373580,90.12205058,101.0025234,128.4756545,128.4756545,101.0025234,90.12205058,97.49417231,102.1034328,111.8811345,1033,0.724540902,,20,6.3,0.72,0,0,0,0,6,3,16
1374080,76.93740516,67.51583005,56.69980577,56.69980577,67.51583005,76.93740516,83.33207891,73.1701912,61.73481032,1159,0.758725341,,57,4.61,1.191735954,0,0,6,20,22,9,6
1377645,64.14256508,41.05821593,48.89539625,48.89539625,41.05821593,64.14256508,105.1924273,59.93152374,63.79111792,1453,1.225114855,,37,5.3,0.911614317,0,0,2,6,9,19,1
1379177,94.87399921,75.5748621,61.77749409,61.77749409,75.5748621,94.87399921,109.2633333,88.6220922,70.85014184,1023,0.705,,29,6,0.42122449,0,0,0,0,6,20,9
1381086,83.9056274,71.9105869,79.56198664,79.56198664,71.9105869,83.9056274,108.5283359,73.1731846,70.11674009,764,0.682819383,,23,6.13,0.360946746,0,0,0,0,3,16,7
1383025,73.22402633,41.81716737,27.98331065,27.98331065,41.81716737,73.22402633,87.3068435,49.60923475,33.25859632,1044,0.719934102,,29,5.52,0.318668252,0,0,0,1,12,16,0
